"","logFC","logCPM","LR","PValue","FDR"
"AL353150.1",2.57395905529215,1.74269866380333,36.4631807955209,1.55577487660537e-09,3.72786153565393e-07
"ABCC4",1.38622616813637,4.11635056325201,35.7117461076771,2.2878043654423e-09,5.41664919284719e-07
"HYAL4",-2.58594743457855,0.563175331240163,35.6396756495332,2.37402748165691e-09,5.52971319518357e-07
"QPRT",-2.05314435179885,3.58558904402794,35.6256619491174,2.39116721030665e-09,5.52971319518357e-07
"MEIS2",-1.41457334371897,7.3242466819671,35.4862521160848,2.5685707946402e-09,5.87169378894302e-07
"KRT81",-2.76388791036001,1.13952432225141,35.3265327185621,2.78807793842012e-09,6.30105614082948e-07
"AL079303.1",-1.38302208863914,2.87604114556957,35.2597580655222,2.8853277435595e-09,6.44757282740577e-07
"EYA1",-2.43102606460163,2.20457904675048,35.1385591595975,3.07060104240558e-09,6.78534594792913e-07
"STEAP1",2.229177754835,1.91060973421487,34.6738299563535,3.89837141271471e-09,8.51986930286485e-07
"SLC44A4",2.38061531501552,3.40607168885627,34.6333733583093,3.98023656956845e-09,8.60423314082363e-07
"F2R",1.68659775898015,4.39856602861765,34.1907810137459,4.9965096632462e-09,1.06850090518968e-06
"AC022034.2",-1.73964708803848,4.11744088875258,33.1901947914001,8.35708779249969e-09,1.76814640443866e-06
"C15orf41",-1.12230214483792,3.82833428119728,32.9722453204705,9.34839420339025e-09,1.92450598045449e-06
"GCLC",0.982586403831187,5.08867170963091,32.9657764712776,9.37955112788202e-09,1.92450598045449e-06
"VSTM2L",2.31008409780697,1.69889171322635,32.9567833410683,9.42303901551731e-09,1.92450598045449e-06
"MAPK4",-2.37689322653358,1.83557419210346,32.9444136157728,9.48318514101669e-09,1.92450598045449e-06
"CAPN9",3.37140483733532,0.796558985021863,32.7419460924932,1.0524145489984e-08,2.1141838939879e-06
"KIAA0040",-2.40645075174954,6.3546894606533,32.1917356285378,1.39683648554828e-08,2.77802840245843e-06
"TMEM154",-1.77658210182788,4.62068427378536,32.108046187846,1.45832084026025e-08,2.87159256149463e-06
"GPR12",1.73844448387837,2.8894807288295,31.9361424428161,1.59324928813049e-08,3.08196360956921e-06
"AC092851.1",-2.99645634583151,0.496231234833132,31.9326094725609,1.59614969723265e-08,3.08196360956921e-06
"GPRC5B",-0.879944952130157,5.66145340034148,31.7479660195599,1.75532996039769e-08,3.35673098580665e-06
"AC121764.1",-2.40393702568385,0.972318653513125,31.4594272857385,2.03651437277086e-08,3.85735217577779e-06
"ZBED2",-2.15150215558865,1.00006253869618,31.367426476236,2.13533461746087e-08,4.00637121434545e-06
"CNKSR2",-1.6583611789872,3.2179284956151,31.1053787159266,2.44393241249352e-08,4.54251661866085e-06
"CSTP1",-4.3832602253512,0.373981026493583,30.9862293804241,2.59865656096504e-08,4.78537793374748e-06
"AL121950.1",4.76013377214574,3.06300997928481,30.8685324459912,2.76112728840579e-08,5.03791738640499e-06
"AC007368.1",-2.57598863048958,2.92694195883657,30.8213065787072,2.8291446518763e-08,5.11509353059234e-06
"ANO1",-1.64727038942102,7.60108687169196,30.5307778064,3.28611656954153e-08,5.88777354369747e-06
"INHBA-AS1",-2.51043372907478,0.435224128505175,30.1524520499446,3.99381909009284e-08,7.09188161283628e-06
"PCDH10",-2.40592958875842,2.09581747515251,29.4714864510045,5.67454294747784e-08,9.94049408695858e-06
"SERTAD4",-1.29963550263789,5.53074554562662,29.4634947229963,5.69799037567014e-08,9.94049408695858e-06
"PEG3",1.34834592680565,5.62569049364183,29.3690659875947,5.98250163862726e-08,1.03460863120886e-05
"PPP1R1C",2.26833596902808,0.969844041604934,29.2701211901115,6.29590429059516e-08,1.07942193561514e-05
"AC107023.1",5.77749244546488,-0.179703285514133,29.0837406038533,6.93162938553079e-08,1.17825850614903e-05
"TSPAN1",2.83887884329743,3.99138761818397,29.0295420414804,7.1282911279586e-08,1.20141910129526e-05
"CTSC",-1.44510588495487,7.50844523044694,28.8738920157542,7.72471385457585e-08,1.29100091714121e-05
"SPX",2.8264964952667,3.07087846090955,28.5967155059477,8.9133244812345e-08,1.46157647899824e-05
"SEMA3D",1.80952893325829,4.53450949763457,28.5962888843584,8.91528849662107e-08,1.46157647899824e-05
"AL359854.1",-2.73465870903242,0.907647661998455,28.5853436286502,8.96582514268832e-08,1.46157647899824e-05
"FIRRE",-2.0284892297728,2.47722711882656,28.5665458257891,9.05328948184255e-08,1.46383594483646e-05
"MYBPC1",3.32755035883538,5.02203815259431,28.3605554601474,1.00696249574884e-07,1.61503791253653e-05
"SHROOM1",1.58130218679431,3.09458178880279,28.1941166809902,1.09737624475381e-07,1.7459695004531e-05
"ALOX15B",4.81011610348735,1.76550128494328,28.1535577631821,1.12061486839594e-07,1.76879273830623e-05
"UGT2B11",5.58499178419968,1.74252385798109,28.0233418743052,1.19860923540636e-07,1.87700318691037e-05
"LACRT",7.82778044018672,3.9908907221156,27.8310356178188,1.32385348569765e-07,2.05693735340273e-05
"SLC39A2",-1.93988582323403,1.26075771598739,27.7399647374389,1.38766163606926e-07,2.13936547427484e-05
"FHDC1",-1.47423852110597,3.61669047920829,27.6260160411423,1.47185757662643e-07,2.25171565261127e-05
"WNT5A-AS1",-1.75033748078966,1.1685834546737,27.5735084323451,1.51235998434609e-07,2.29601644035687e-05
"LINC00330",4.916496355405,1.58851373180768,27.5379478205309,1.54042266589577e-07,2.32090348328296e-05
"CPE",1.18636793070693,7.1706273389686,27.4113289911211,1.64464925734548e-07,2.45930710000653e-05
"ACSS3",-1.27011724555163,6.20612835649052,27.3380167285589,1.70819752621319e-07,2.53527107472597e-05
"COL28A1",-2.11593647821707,6.02416253946845,27.0637116255123,1.96858898523775e-07,2.90009612877099e-05
"DSG1",-2.88250561852142,4.085395002906,27.0317405513584,2.00141875255352e-07,2.92678059932238e-05
"FBXO41",-1.36839254937396,3.13812165076227,26.9233195882485,2.11689252410375e-07,3.07304806710769e-05
"MUC7",5.04293946028985,11.4540858799879,26.8045321844417,2.25108778488619e-07,3.24417636708815e-05
"C1GALT1P2",5.20451766338676,0.0694313628322984,26.6324846633309,2.460714428125e-07,3.52076896018345e-05
"GLYATL1",2.16393865805641,1.5984864029814,26.5087739196709,2.62343874638494e-07,3.72451937662018e-05
"MGAM2",-2.67472301616141,7.13157544724953,26.4961977395812,2.64057337139705e-07,3.72451937662018e-05
"CEACAM6",1.95699017866199,5.32326983448677,26.3924034620128,2.78634169198377e-07,3.90244813874459e-05
"CNR1",-1.64740257614481,3.46385451397218,26.2088020169319,3.06422645489939e-07,4.26163186958315e-05
"BTG3-AS1",-1.57331823186599,1.60454577332222,26.0431320416631,3.33874408220406e-07,4.6111765490885e-05
"UGT2B28",5.56560499173748,2.10605571210311,25.846281183392,3.69716316093507e-07,5.07097799618459e-05
"BPIFA4P",6.54091801878944,4.05093472738557,25.7515643089044,3.88312149980109e-07,5.28955619096192e-05
"KREMEN1",-0.941416852197918,6.27988411873852,25.7199113731261,3.9473334987202e-07,5.34044684507125e-05
"DHCR24",1.42090248996477,6.0469068656594,25.6409750056172,4.11214179585128e-07,5.52582946188448e-05
"CRISP3",4.5093877823974,11.441255731103,25.4056381544752,4.64558383016231e-07,6.20076316874282e-05
"AMY1A",-4.05855689146481,1.72352193034818,25.3669135150642,4.73978266815298e-07,6.28431984694843e-05
"FOXC1",-1.0042349008786,7.63518176829225,25.353805627936,4.77209987270423e-07,6.28526637538687e-05
"PAX9",-1.79567991298246,6.72118827393496,25.0717883327885,5.52350813802677e-07,7.22643710930848e-05
"EIF2B3",-0.912612652393377,5.37566136343507,25.0488476805533,5.58961494913546e-07,7.22643710930848e-05
"CSRNP3",-1.44189107153778,5.67004168448171,25.0467523114684,5.59569245189816e-07,7.22643710930848e-05
"AL022722.1",-1.67466898968049,1.26945713881835,24.8999065292367,6.03853523098862e-07,7.7480250757356e-05
"NKX3-1",2.04925272680343,4.36921304142086,24.8301851133703,6.26093247542049e-07,7.98188622251043e-05
"LFNG",1.27045886213482,4.49588406882573,24.7820700726472,6.41918135355884e-07,8.13150820124701e-05
"TMEM65",-0.867321916374634,6.43012649607118,24.7669180387962,6.4698415300021e-07,8.14381065497986e-05
"LINC00639",-1.34549659523993,2.96175568873561,24.7273507729242,6.60403129130189e-07,8.26043863656679e-05
"MTRNR2L1",-9.25744005887314,7.5923263568553,24.6192415708059,6.98507813760453e-07,8.68245212504243e-05
"SOX21-AS1",3.8790701458902,0.0704550145772483,24.5194477007952,7.35635739594189e-07,9.08715750872623e-05
"TLE4",-1.09367357350659,4.841679035608,24.3038541240717,8.22742768562678e-07,0.000100458884465192
"SLC7A8",1.81632706267975,3.23086507159323,24.3024314145039,8.23350672155386e-07,0.000100458884465192
"BRINP3",2.92979375593302,0.454903778884671,24.2413094221746,8.4989701082768e-07,0.000103065559459396
"AMY2A",-3.77081896099442,0.60766934270536,24.0888075485618,9.19934407749692e-07,0.000110882760614096
"UBE2Q2",0.803553081577174,5.9774147216785,24.042354919977,9.42396915455853e-07,0.000112905962979434
"PTH2R",2.51406347250821,2.59459735028363,23.9464815937934,9.90511450078103e-07,0.00011775332375811
"SCUBE2",-1.4125390391179,3.00816216979675,23.9383610619468,9.94698229654185e-07,0.00011775332375811
"ALAS1",-1.08200939582421,5.82129179925001,23.9232369322399,1.00254328497276e-06,0.000117979768352297
"EPHA7",1.56888259030932,5.53476416143732,23.8731950373841,1.02894558381449e-06,0.000120374528064132
"ARHGEF4",-1.58465101772689,3.75429632697543,23.8512004547604,1.0407695328888e-06,0.000121045757135043
"FUT3",2.17954169505654,1.80296667936798,23.6922161235485,1.13038807876952e-06,0.000130704407619582
"B3GALT1",-1.82499597595025,1.44169604370642,23.558258393051,1.21188161345418e-06,0.00013931734987501
"ARHGAP24",-0.927962740628852,5.2510502996582,23.3283671634358,1.36570878306575e-06,0.000156098944124205
"RALYL",3.93438207653683,-0.108774808310756,23.250981319496,1.42177883333564e-06,0.000161579071070738
"CFTR",2.05384138697923,7.47003063799065,23.2341811900731,1.43425322903089e-06,0.000162070614880491
"SEMA3E",1.4741715147375,3.23332444796467,23.1571965695797,1.49283464053254e-06,0.000167609573288068
"FDCSP",2.63781276144141,9.21826164498615,23.1478275173047,1.50012590734494e-06,0.000167609573288068
"ANKS1B",-1.24436167450179,4.69596047362263,23.0670442657304,1.56449417353709e-06,0.000173824916889975
"ABO",1.78530011528552,1.76160700199589,22.9371497601826,1.67385420471895e-06,0.000184942291241392
"ANKRD37",-1.1161134067099,3.41047585295276,22.9169575885734,1.69152981990113e-06,0.000185862679879523
"FMNL2",-0.728769144368087,7.01229297261197,22.9010964830522,1.7055453467635e-06,0.000186372999211168
"EDN3",1.95122449076428,6.20009346058865,22.8896116290796,1.71576649177519e-06,0.000186465376985929
"PART1",-1.25112913779152,5.58093039201088,22.8142295782139,1.78439637436507e-06,0.000192869973333546
"CXXC4",-0.864476453399368,4.28082712419573,22.7673923397154,1.82841845767439e-06,0.000196559925871505
"RGS2",-1.62089681012939,6.31831452438945,22.7560002473241,1.83928952898892e-06,0.000196665538454471
"CACNA2D3-AS1",-2.44749111071408,0.0177500307983435,22.6916192852652,1.90195594697479e-06,0.000202278608948848
"FAM177B",2.23603942298675,0.898958678417624,22.637784215269,1.95599867159093e-06,0.000206919689258512
"HECTD3",-0.926426490729084,5.56540626700732,22.5676459118566,2.02872508285215e-06,0.000213477695490813
"SLCO1A2",-2.37478324122863,5.28114757042237,22.4024580746261,2.21090870399186e-06,0.000231423959499948
"XDH",-3.46893207353488,5.15917931726578,22.2878278563847,2.34689545348146e-06,0.000244372025020101
"GPR87",-1.98744186488526,3.24687219763024,22.2670657322882,2.37240866742665e-06,0.000244631592844647
"KCNH8",-1.12451175694854,3.31138242265872,22.2657868971225,2.37398921052981e-06,0.000244631592844647
"PELI2",-0.858990292548844,5.69342421963684,22.2416661120757,2.40399932861445e-06,0.000246447106430331
"SKIDA1",-1.25879522831795,1.73163195947256,22.1996890865924,2.45713583318534e-06,0.000250602653591743
"AC119424.1",-2.46342241109223,0.226007877898921,22.0264286891166,2.68921926839386e-06,0.000272873432703148
"PPM1E",2.1559667006462,1.2203012436372,21.999287982568,2.72751630752469e-06,0.000275354539715995
"DNER",-2.64927510427655,6.58582432037969,21.9875575541817,2.74423749579526e-06,0.000275643410688768
"ADCY8",4.14329936159717,1.76132956908931,21.9118332764165,2.8546818761835e-06,0.000285296045997676
"LMX1B",-1.57221116481758,5.11489795560774,21.8444637375602,2.95668449216253e-06,0.000294012705900642
"GALNT12",1.52570385448307,2.98662806811292,21.6880352029498,3.20785855385366e-06,0.000317402442383291
"PTCHD1",2.11817501792008,2.69295002724252,21.5854094966407,3.38416503662261e-06,0.000333189476476982
"LINC01768",-2.98094320902188,0.194408968169752,21.514808686227,3.51106838217938e-06,0.000343980926033417
"THRB",-0.826834045342577,4.9610570432844,21.4865929189695,3.56311131041284e-06,0.000347368420301424
"ANKRD55",3.39456667037882,1.31191379847446,21.448086465158,3.63538633832771e-06,0.00035268567559347
"GRIN2C",-1.49853934752508,4.2235849591893,21.3854676649696,3.75607409401685e-06,0.000362625250397122
"AMY1B",-3.91066526249162,6.93760649799061,21.3610368718262,3.80424363820695e-06,0.000365501437085313
"SCIN",-2.15211516889315,3.21039751607995,21.3428540978227,3.8404960642567e-06,0.000367210508297775
"HAND2",2.52389226334292,0.725893660705737,21.3252045832973,3.8760168305874e-06,0.000368833601563264
"LINC01139",-2.45244423103874,1.31246572518709,21.3160401228677,3.8945907315741e-06,0.000368836287950218
"LINC01797",-1.76321184903136,1.60230324031749,21.160376478081,4.22407952843205e-06,0.000398144519722543
"CXCL17",-1.93907346519023,2.93700215756049,20.994941666126,4.60497574263636e-06,0.000431998856460151
"GASAL1",-1.81271874293667,1.45870429634694,20.9572247451523,4.69653296275348e-06,0.000438519472127893
"TMEM176A",1.19295502487563,3.01621744239666,20.7767397590641,5.16059516089183e-06,0.000479597740933723
"PRKD1",-0.926444104201893,3.51263482814683,20.5874531161819,5.69682559907187e-06,0.000526969616345773
"ERN1",-0.84021176936398,6.74838925821752,20.5540325679174,5.79715406599386e-06,0.000533767592891138
"ETV1",-1.4727077467612,8.17631588458366,20.4985895369744,5.9675209283569e-06,0.000546921918079088
"ZBTB18",-0.954006061957558,5.21793195766997,20.4602801348495,6.08816639863933e-06,0.000553314181908515
"CORO2A",1.2036471037739,2.90260850257196,20.4587892928372,6.09291059120901e-06,0.000553314181908515
"CHL1",1.06848519202928,5.88415348583146,20.4149525926538,6.23407986719503e-06,0.00056356081999443
"CMBL",1.46234549231779,2.26669966701014,20.3865938692232,6.32714903476357e-06,0.000569386153861438
"FOXQ1",-1.9163106881071,4.69678362088956,20.2296623069128,6.86797137396002e-06,0.000615271237321247
"AC105046.1",-2.6023445400751,2.18967246906288,20.2023331656154,6.96679119614628e-06,0.000621325306318194
"HAND2-AS1",1.74239599854598,1.72947817683466,20.1332644637616,7.22294695306112e-06,0.000641294504475355
"SLC44A5",-2.69289987136498,1.98041427980942,20.0895683508984,7.38986470136791e-06,0.000653198351914689
"PDLIM3",-1.74561345605478,5.90649395702301,20.0566184614131,7.51828848540451e-06,0.000661609386715597
"DRAIC",3.57788131834514,0.541624071432312,20.0264290385511,7.63791914192935e-06,0.000669175929051501
"LINC01748",-2.44509918311508,1.03805110786709,19.9994535431042,7.746429874635e-06,0.000675706128713776
"FAM107A",-2.17914148605664,6.27473890956201,19.9634927800416,7.89349507701238e-06,0.000685527642321494
"GCNT1",1.14169540658901,4.87249741340465,19.9320643939292,8.02431826953898e-06,0.000693859311933005
"TEX2",-0.808646233256426,6.07793349892472,19.8820174148471,8.23715085778709e-06,0.000709179464327574
"RAB38",-1.75526653409083,1.94383551325269,19.8181179727074,8.51715159660573e-06,0.00073012547824696
"SMAD9",1.5756489462781,6.08871490435613,19.7577849299122,8.79029082141773e-06,0.000750306025134575
"GGTA1P",1.58273554749757,7.06556566917791,19.6390329108099,9.35386503064025e-06,0.000794998580040056
"PRB3",-5.46480070368228,12.444049291324,19.5843043589329,9.62567291629254e-06,0.000814618650890324
"CA10",2.66993599661874,1.28259059520356,19.5584544231335,9.756799617568e-06,0.000822217079636409
"SLC5A8",3.04927446829639,3.03700228463656,19.5478162204525,9.81128265411527e-06,0.000823319786603563
"C6orf141",2.87719825782939,1.68274382716608,19.3083153008129,1.11220928921641e-05,0.00092841274421055
"ATF3",-2.61158436298458,6.84436571817861,19.2980590855411,1.11819960022539e-05,0.00092841274421055
"FAM19A5",-1.39816739689403,3.18783105455107,19.2908089758616,1.12245368136798e-05,0.00092841274421055
"FAM20C",-1.89002416364305,6.63226662798228,19.2864187896078,1.12503756714975e-05,0.00092841274421055
"STC1",-1.97838462703871,4.16078896786288,19.1772326950301,1.19125757358794e-05,0.000976078436636162
"PCDHGA2",-1.60547268370142,2.20543494095552,19.1750605216971,1.19261393856892e-05,0.000976078436636162
"KCNMB4",-1.24169110655731,3.61515400468326,19.0480251000701,1.27469623100213e-05,0.00103898191156436
"SEL1L3",0.88447790479919,7.17982951908518,19.03245902146,1.28513665755039e-05,0.00104002262243784
"LINC00284",-1.98896055281031,2.24764661945437,19.0305368331378,1.28643184392452e-05,0.00104002262243784
"TNFSF18",-3.1237906432343,0.824282739049315,18.898355455739,1.37871472260814e-05,0.00111011653454376
"RGS17",1.0798652716741,3.05241299844194,18.795022759582,1.45546458230908e-05,0.00116718869407109
"UROD",-0.786407701009291,5.99599927370552,18.786903665009,1.46167381107738e-05,0.00116746059255851
"PDZRN3",-0.949790151719605,5.56438691396044,18.7330163931093,1.50356487567039e-05,0.00119611592989331
"MARCH3",1.06133725411224,4.01306571199835,18.7156335900598,1.51733357144839e-05,0.00120226016211018
"NR4A3",-2.48511854091508,4.63501241259653,18.6803875412959,1.54564147236566e-05,0.00121983006358763
"MAN1A1",-1.23552713429873,8.25370308141654,18.6060818935511,1.60707028884055e-05,0.00126329699227118
"LINC00346",1.32767105410426,2.33866520212614,18.5621392718982,1.64454571255087e-05,0.00128570197108158
"ABCC3",1.42685368208309,3.31493145157914,18.557559503621,1.64850162221341e-05,0.00128570197108158
"RHCG",2.474576126227,4.11019212359753,18.50169651037,1.69753130516445e-05,0.00131876963269963
"KLK12",2.85781617228406,2.0549154746941,18.4574045219906,1.73744445900818e-05,0.00134452511286983
"ENTPD5",0.819513868585543,4.51887635880301,18.4174531483524,1.77425420912613e-05,0.00136768867097289
"CYP2J2",1.54999379276781,3.11182240392639,18.3968548837396,1.79353775131445e-05,0.00137721539761165
"FAM225B",2.12979185879514,0.579839467258254,18.3394091245569,1.84843657565914e-05,0.00141391179295035
"SLC6A20",-1.70686325443362,1.77333125242522,18.3203903718478,1.86698157084016e-05,0.00142262565060801
"MCF2",-2.52465091656054,1.85799020516972,18.2818340098899,1.9051530399114e-05,0.0014461711319755
"SOSTDC1",-1.22046243920459,4.1639694511846,18.1997770054555,1.98902121716072e-05,0.00150409330672594
"ETS2",-1.0587584540021,6.35585360334544,18.1104268964706,2.08456796985265e-05,0.001570374537289
"F2RL1",-0.89784833919215,3.6549783221468,18.0620302218376,2.13823268327283e-05,0.00160472345678981
"NECAB1",-1.15829443956334,3.03029274217291,17.9963280230925,2.21331494813006e-05,0.00165482735670717
"C1GALT1",-1.02502379581669,6.34167642299478,17.8769768175681,2.356548189589e-05,0.00175531949043244
"ABCC6",-1.6141795336578,5.07867756667603,17.8496261222837,2.39066235409698e-05,0.001774085555906
"PLK3",-1.39752147034808,4.44451104118924,17.8409295883907,2.40161306051393e-05,0.00177558663745357
"BTG3",-0.841124044880231,4.54770820210038,17.7541745509575,2.51365316380562e-05,0.00185153830080616
"NR4A1",-2.05462912820518,7.60969671285776,17.707248408164,2.57642978612844e-05,0.00189077622090489
"AC012485.3",-1.69207669250218,0.322637476589521,17.693243833364,2.5954682422525e-05,0.00189774530889404
"ADRB1",-1.35339215374594,4.11586206795773,17.6784690083159,2.6157070790525e-05,0.00190553781641744
"SOX2",2.16771016633852,1.98789259385687,17.6575103833114,2.64468894211116e-05,0.00191961947739805
"ESM1",-2.31352958007875,3.54904629372709,17.6326973070667,2.67941824597366e-05,0.00193775527548815
"TBL1Y",2.73647614771025,0.979430033907779,17.6203457649431,2.6968763950524e-05,0.00194331441104355
"TSPAN3",0.833097796506749,7.37723842207,17.5735904487017,2.76400384925236e-05,0.00198449489364372
"ATP13A4",1.37544779702889,3.66398358977199,17.5502520989274,2.7981368299729e-05,0.00200177500987414
"PLCB4",-0.859418441381135,7.85255579742872,17.5256489852346,2.83457832821145e-05,0.00201520548264753
"PRKCI",0.689755970364831,6.54221958079102,17.5239074415195,2.83717586052548e-05,0.00201520548264753
"AC097478.1",-2.27326621388518,2.25048469482974,17.4671981091294,2.92307842046654e-05,0.002066426084609
"SNORA74B",1.93921907598417,4.44759182324414,17.4611127842102,2.9324503078455e-05,0.002066426084609
"AMACR",-1.51154900347864,3.59466637337362,17.4559277598234,2.94045948282556e-05,0.002066426084609
"CD44",-0.692028247856399,9.48894105776809,17.4319532144103,2.97777912961375e-05,0.00208528420175205
"SRCIN1",-1.24670350564589,4.19921998501186,17.4195143275144,2.99732913244803e-05,0.0020916098872325
"ZNF726",1.47702252851391,1.15118944281103,17.3649310581859,3.08465322005148e-05,0.00214502039302042
"KLF10",-1.28450371922261,6.4332272617247,17.3373322623989,3.12977537225404e-05,0.00216881437642468
"MAP7",-0.853422135891433,6.04774709550559,17.3163085538626,3.16459234119892e-05,0.00218532682228348
"EGR2",-2.04919544425613,4.48453739699353,17.2957755268353,3.1989724331115e-05,0.00220142435120144
"HR",-1.01800312190661,3.89234891266323,17.2732649601264,3.23709521007181e-05,0.0022199775702727
"SLC25A21",-1.15736530518032,2.20219279887833,17.2552171717217,3.26798960224032e-05,0.00223346313434211
"ACP5",1.06037190253972,4.02801224391787,17.1392329384109,3.47372944879281e-05,0.00236594285197231
"SOWAHB",-1.29857827281171,3.0357761899902,17.0786896259625,3.58624676768366e-05,0.00243424149200316
"VSIG2",1.3127922840631,3.17538335142999,17.0286574551422,3.68198933122794e-05,0.00249072802107011
"FAM129A",-0.86416465328476,9.49782668452252,16.9095623463704,3.92035925516191e-05,0.00264298660564949
"CCDC85A",-1.49339038487889,1.65796854272319,16.879529724773,3.98288092867197e-05,0.00267606540234555
"AP002800.1",-1.83056159054984,1.32862061539636,16.8555801896318,4.03345652316464e-05,0.00270092199773395
"MFAP3L",-1.28627286267544,3.55587461107032,16.8116943457083,4.12781425441414e-05,0.00275483120442243
"AP003696.1",-1.28257888165958,1.27850206117609,16.7945715696105,4.16522847038836e-05,0.00277050380665832
"FOSB",-2.56452207724255,7.61310982640964,16.7646397449336,4.23145193378769e-05,0.00280517053530565
"CHD3",-0.627027283799308,7.53579843550378,16.6334329446398,4.53446341090677e-05,0.0029960600769473
"AP003500.1",-1.41722291949761,1.66328968985052,16.6149690979043,4.57882062083565e-05,0.00301535048037018
"HEPH",-1.24328779429235,4.82356480850717,16.5902411495358,4.63891076777982e-05,0.00304484017655462
"HPSE",1.73817770070209,3.03533358189067,16.5722374413155,4.6831588887586e-05,0.00306377184143523
"PABPC4L",-1.0915627791984,3.42036541711014,16.496153222241,4.87488791487994e-05,0.00317874658528303
"DEPDC7",-1.26322454626812,2.15186006423273,16.4752678413798,4.92888549625575e-05,0.00320183604235875
"COG5",0.798435728237887,6.63291281271226,16.4700397062108,4.9424963043249e-05,0.00320183604235875
"TMEM246",-1.01678466890493,3.1545981463414,16.3893311087134,5.1574712108787e-05,0.00333025283902453
"DPYS",-2.20307861999129,0.130330883350491,16.3696170636111,5.21139497762909e-05,0.00335365831350922
"NAP1L4",0.556786743862424,6.71184196597688,16.3637892540947,5.22744407274668e-05,0.00335365831350922
"CAPN13",-2.08878821000861,1.09255744798486,16.3339205103199,5.3104825159191e-05,0.0033959767291511
"FRY",-0.812412920317325,5.4938336667042,16.3056448367657,5.39031399205811e-05,0.00343597963698884
"IGKJ3",1.5097272081223,3.91512084752129,16.2842855251292,5.45141750928598e-05,0.00346382720206644
"TMEM52B",-1.79475489551019,1.23455377593179,16.261518264798,5.51731596649555e-05,0.00349453439304661
"PNMA8A",-1.33209657661504,3.74516786873974,16.2437383771902,5.56933538576625e-05,0.00351484081489661
"STK39",0.962242958617494,7.13669323978642,16.2385110131624,5.58472293597813e-05,0.00351484081489661
"ACBD7",-1.59081653394776,1.76526105722667,16.1588114855503,5.82469697758016e-05,0.00364357710101952
"ETV4",1.42756704113141,2.08095296637175,16.158416186794,5.82591270175084e-05,0.00364357710101952
"NOX4",-1.38615203535525,1.83055112078292,16.0822800528278,6.0648887308045e-05,0.00377753370469172
"ACVRL1",-0.952252099371916,5.7732812490232,16.07816222734,6.07809123844203e-05,0.00377753370469172
"LINC02347",-1.85871038938539,1.58772884533529,16.0677877880058,6.11148189379026e-05,0.00378645333033335
"JUN",-1.81530292657735,8.50361661584476,15.9892049495606,6.37046973208092e-05,0.00392251555165959
"NRG3",1.91061966167659,1.33278915038417,15.9891847729715,6.37053762663943e-05,0.00392251555165959
"SLC13A5",-3.27733404808067,7.12028545901151,15.9590719070843,6.47268338555813e-05,0.00397310886333272
"GPNMB",1.10871015031969,6.34542659363581,15.9473561944627,6.5128679227153e-05,0.00398243223661887
"CST4",6.46084426666732,11.0473199237028,15.9429862406051,6.52792090274412e-05,0.00398243223661887
"MSC",1.50857810570491,1.67720553312801,15.8783129393516,6.75483370781212e-05,0.00410826094131399
"ZNF185",-0.897099701652088,4.60213632993276,15.8635472207994,6.80774348186523e-05,0.0041278171453456
"CCDC68",-1.11691797267378,3.68220447845254,15.8470122597504,6.86748791503924e-05,0.00415138600772949
"SAT1",-1.20723007683892,8.84796871732688,15.8227841907393,6.95598313070634e-05,0.00418886926384243
"RASL10B",2.21158927004764,4.0322536372831,15.8185354884482,6.97161970199037e-05,0.00418886926384243
"NOMO1",-0.722470032894435,3.91077723342887,15.7907682066727,7.07468640767075e-05,0.00423799286975169
"LZTS3",-1.11648038137169,6.45082385491407,15.7641776920052,7.1748216629996e-05,0.00428507066767976
"PREB",0.762114755078389,5.92135117691497,15.7095378158436,7.3850837187592e-05,0.00439744146702644
"AC011379.1",-1.89645474274558,1.45578505057069,15.6844208215295,7.483806456847e-05,0.00444292366608278
"IGKV1-27",1.7265689197402,4.56246830211066,15.61756221424,7.75311485142374e-05,0.00458910560015224
"BTBD19",-1.39827269320704,3.36295389596655,15.6104571084127,7.78230152071094e-05,0.00459271254136199
"ANXA1",-1.31984696866643,8.97576071378957,15.5521039923869,8.02622748694748e-05,0.00472265125030803
"LINC01873",-1.69683913359923,0.917460678362243,15.492453811869,8.28352904792718e-05,0.00485967037478395
"RIMBP2",-2.13047264824913,0.18859181745873,15.4474246345924,8.4832463210739e-05,0.00496220008333876
"MAFF",-2.19045592122817,5.60946558688114,15.3928987840777,8.73158127035306e-05,0.00509248352799946
"TCHH",-2.0618199399538,0.992404415663011,15.3545285002827,8.91070940124859e-05,0.00518175989976701
"CENPE",1.253773274207,2.35463173729494,15.3473279943783,8.9447341015836e-05,0.00518638110239926
"AGMO",-1.76116339277454,1.1700365691116,15.2436301896083,9.44949142905381e-05,0.00545165137592696
"IGKV1-16",1.59778178983667,4.76096559978109,15.2421184425738,9.45705814910901e-05,0.00545165137592696
"NCEH1",1.18776160856321,5.11742518963952,15.2330202861929,9.50272592882124e-05,0.0054621448922658
"AP001636.3",1.38188097340974,1.16343878095992,15.2268112740326,9.53401911855809e-05,0.00546433925734534
"HHATL",-1.4794631197392,2.0209231194973,15.1872551789636,9.73582974171378e-05,0.00556397074434493
"NPTX2",2.04726157000234,1.50496129427652,15.1551192616315,9.90294453084363e-05,0.00564325962261943
